"crosswalk_id","canonical_locality_id","canonical_code","pcode","governorate_id","district_or_equivalent_id","municipality_id","current_name_en","candidate_name_ar","normalized_name_ar","source_id","source_record_id","source_name_en","source_name_ar","source_governorate","source_district","match_method","match_keys","confidence","review_status","conflict_status","reviewed_by","reviewed_at","notes"
"LB-XW-0258A401CC35","LB-LOC-A5FA163ACDEA","LB-LOC-A5FA163ACDEA","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Abbassiyeh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-DBD8B0E1A802","LB-LOC-EA803C1129F0","LB-LOC-EA803C1129F0","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Abbassiyeh_el-Fawqa","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-75A383FE5A1C","LB-LOC-E114750B08B5","LB-LOC-E114750B08B5","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Ain_Baal-SR","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-46762F9C77E9","LB-LOC-4C6753B3439C","LB-LOC-4C6753B3439C","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Ain_Ibl","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-7BCDC4A6B1B0","LB-LOC-A5862F267AED","LB-LOC-A5862F267AED","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Ain_ez-Zarqa","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-17516915391D","LB-LOC-582E7260C8F1","LB-LOC-582E7260C8F1","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Ain_ez-Zarqa_el-Fawqa","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-F56E76FCF7E6","LB-LOC-16D15E01168A","LB-LOC-16D15E01168A","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Ainata_Sour","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-BC3132B74E28","LB-LOC-B571AACD19E6","LB-LOC-B571AACD19E6","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Aita_el-Jabal","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-B4B109400136","LB-LOC-01D1D08F35D9","LB-LOC-01D1D08F35D9","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Aitharoun","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-3A8C0023D57A","LB-LOC-71DAA0CA2FA3","LB-LOC-71DAA0CA2FA3","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Almane","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-81DB4881B3D2","LB-LOC-C892FD989A8C","LB-LOC-C892FD989A8C","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Aychiye","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-28B61324B6F8","LB-LOC-FDFA8EB254EE","LB-LOC-FDFA8EB254EE","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Aytit","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-354585D14A6A","LB-LOC-03133BDD2124","LB-LOC-03133BDD2124","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Aytit_el-Aala","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-4AD0D29E2C60","LB-LOC-C9A8D1A31830","LB-LOC-C9A8D1A31830","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Babliye-SR","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-48B643E7E1CE","LB-LOC-F904CF431315","LB-LOC-F904CF431315","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Batouliyeh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-13B98D1516F7","LB-LOC-DBCE3F80AB4D","LB-LOC-DBCE3F80AB4D","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Bayada-SR","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-A1D811A339FA","LB-LOC-B2125A9C18C8","LB-LOC-B2125A9C18C8","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Bazouriyeh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-F0B8C365BFFF","LB-LOC-7F8AB2B0317D","LB-LOC-7F8AB2B0317D","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Beit_Layf-SR","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-C323D106E19B","LB-LOC-98E63629FE64","LB-LOC-98E63629FE64","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Beit_Yahoun","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-7C905AB2FAE9","LB-LOC-2F4611A7D534","LB-LOC-2F4611A7D534","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Beit_Yahoun_Sour","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-73731826FF9E","LB-LOC-A01F0A85F2AA","LB-LOC-A01F0A85F2AA","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Bint_Jbeil_el-Fawqa-SR","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-1D235621F4B4","LB-LOC-262BD6DD59C8","LB-LOC-262BD6DD59C8","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Burj-SR","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-B772E27A56A5","LB-LOC-9CD85B2FA303","LB-LOC-9CD85B2FA303","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Burj_Qlawiye","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-AF4A68990965","LB-LOC-ADD909F984CB","LB-LOC-ADD909F984CB","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Burj_el-Chemali","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-D37574E023D4","LB-LOC-3DD0AAEA24B1","LB-LOC-3DD0AAEA24B1","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Burj_el-Moulouk","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-AE194A296346","LB-LOC-D0BF0895ED43","LB-LOC-D0BF0895ED43","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Chahabiye","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-EAF4E339D59C","LB-LOC-42DD0D7A489D","LB-LOC-42DD0D7A489D","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Chaitiye","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-04DC45493199","LB-LOC-18F1AECED55A","LB-LOC-18F1AECED55A","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Chaqra","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-DBF566ACEC2F","LB-LOC-91D5CD671564","LB-LOC-91D5CD671564","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Debl","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-2483E4DCCB21","LB-LOC-DC923F159A69","LB-LOC-DC923F159A69","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Deir_Qanoun_Ras_el-Ain","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-F94AA1743607","LB-LOC-279D46872642","LB-LOC-279D46872642","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Deir_Qanoun_en-Nahr","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-C6304C719B12","LB-LOC-A15D10812FBE","LB-LOC-A15D10812FBE","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Dhor-SR","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-ADEB5ED9BA78","LB-LOC-4F6AB88F5F6B","LB-LOC-4F6AB88F5F6B","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Hadatha","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-56E660C54ACA","LB-LOC-624BACEF2183","LB-LOC-624BACEF2183","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Hannawiye","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-0A3732651614","LB-LOC-655B65C60632","LB-LOC-655B65C60632","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Hannawiye_el-Aala","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-218987AB1D38","LB-LOC-B5BEFCBE3EE3","LB-LOC-B5BEFCBE3EE3","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Houch_Sour","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-0DE9CD56BDA8","LB-LOC-47B9F0E32A51","LB-LOC-47B9F0E32A51","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Houla-SR","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-6D9E7136BD6A","LB-LOC-0DAEB6FA2773","LB-LOC-0DAEB6FA2773","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Jbal_el-Botm","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-E7DFCC3873C8","LB-LOC-7B08DE54EC5C","LB-LOC-7B08DE54EC5C","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Jnata","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-DBAFA576EC84","LB-LOC-A47DA47BF68C","LB-LOC-A47DA47BF68C","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Jouaiya","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-8A8C6F8DD9AC","LB-LOC-FA2069EFFB67","LB-LOC-FA2069EFFB67","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Jouaiya_el-Aala","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-8B129E4A1B3E","LB-LOC-FE70DE1A7820","LB-LOC-FE70DE1A7820","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Jouaiya_et-Tahta","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-BD84A86CB74D","LB-LOC-31376693838F","LB-LOC-31376693838F","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Kfar_Baal","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-2537D5213521","LB-LOC-1DB91364FCC8","LB-LOC-1DB91364FCC8","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Kfar_Dounine","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-C93A7ECE2D4D","LB-LOC-51D7E6BCCD16","LB-LOC-51D7E6BCCD16","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Kfar_Tibnit-SR","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-A393E4B68698","LB-LOC-D3ADE895D1F4","LB-LOC-D3ADE895D1F4","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Kfir","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-9148FDBA19C7","LB-LOC-32EE783B7A3F","LB-LOC-32EE783B7A3F","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Kherayeb","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-1C44C2D09BDB","LB-LOC-814553F43F90","LB-LOC-814553F43F90","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Kseyreh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-C6BDAD67F5E9","LB-LOC-8882AE4D29E3","LB-LOC-8882AE4D29E3","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Maachouq","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-A5E231C9DE5F","LB-LOC-DF9955CE4897","LB-LOC-DF9955CE4897","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Mahrouneh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-97527D9C799F","LB-LOC-4DF3E2F0459E","LB-LOC-4DF3E2F0459E","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Majdel_Selm","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-571F7A710C44","LB-LOC-636B0D473C6F","LB-LOC-636B0D473C6F","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Majdel_Zoun-SR","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-C6C1D95360A0","LB-LOC-F29121DF843E","LB-LOC-F29121DF843E","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Majdel_Zoun_el-Aala","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-53F96EE3797A","LB-LOC-77EDE11EE297","LB-LOC-77EDE11EE297","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Mansoura-SR","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-77165490C69F","LB-LOC-DFAC11E715B7","LB-LOC-DFAC11E715B7","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Mansoura_Sour","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-9F262B5B761B","LB-LOC-D70D1DB295DF","LB-LOC-D70D1DB295DF","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Mansouri","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-32E3B3C663D5","LB-LOC-B3FF9190DF80","LB-LOC-B3FF9190DF80","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Maroun_er-Ras-SR","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-CAECFE7D0F82","LB-LOC-468F89CF78A8","LB-LOC-468F89CF78A8","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Mazraat_ech-Chamaliye","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-6CB1AD6CAE17","LB-LOC-EF0305955E5F","LB-LOC-EF0305955E5F","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Naqoura","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-F01C95DF167F","LB-LOC-F18F9C3D34D0","LB-LOC-F18F9C3D34D0","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Naqoura_el-Aala","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-4A1A43F2F315","LB-LOC-396525178B37","LB-LOC-396525178B37","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Naqoura_el-Gharbiye","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-DD007B95DAF8","LB-LOC-24322164F78C","LB-LOC-24322164F78C","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Qana","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-C1979C8E241E","LB-LOC-F9440F126924","LB-LOC-F9440F126924","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Qana_el-Fawqa","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-3EBE39DB8E4A","LB-LOC-3212FFB34EC9","LB-LOC-3212FFB34EC9","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Qlayleh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-9F0AC033AF5F","LB-LOC-A4793DF224DC","LB-LOC-A4793DF224DC","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Rab_Tlatine","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-CDF512BC0987","LB-LOC-1CBAC636F552","LB-LOC-1CBAC636F552","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Rachidiye","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-2E4FA6F36C2B","LB-LOC-5CB6D8F46221","LB-LOC-5CB6D8F46221","","LB-GOV-SLB","LB-DIST-07D5BC042CFB","","Richaf","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
