"MUHAFAZA","CAZA","VILLAGE_NAME","VILLAGE_NAME_AR","VILLAGE_CODE","ADM3_PCODE","AREA_SQKM","CENTER_LAT","CENTER_LON","DWG_PATH","SOURCE_CRS","NOTES"
"Mount Lebanon","Jbeil","Maad","معاد","LB_Moun_Jbei_Maad","26293","3.33451667","34.19107191","35.6807737","","22700",""
"Mount Lebanon","Jbeil","Majdel El-Aqoura","المجدل","LB_Moun_Jbei_Majdel_El_Aq","26357","15.41054499","34.08721225","35.90333444","","22700",""
"Mount Lebanon","Jbeil","Mar Sarkis","دير مار سركيس","LB_Moun_Jbei_Mar_Sarkis","26314","0.98967518","34.09642029","35.85899326","","22700",""
"Mount Lebanon","Jbeil","Mastita","مستيتا","LB_Moun_Jbei_Mastita","26117","0.89581432","34.10455697","35.65689725","","22700",""
"Mount Lebanon","Jbeil","Mayfouq","ميفوق","LB_Moun_Jbei_Mayfouq","26257","5.88005569","34.18416312","35.76408725","","22700",""
"Mount Lebanon","Jbeil","Mazraat El-Maaden","مزرعة المعادن","LB_Moun_Jbei_Mazraat_El_M","26213","0.88500108","34.11789415","35.79623211","","22700",""
"Mount Lebanon","Jbeil","Mazraat Es Siyad","مزرعة السياد","LB_Moun_Jbei_Mazraat_Es_S","26321","7.91064938","34.11674006","35.85739689","","22700",""
"Mount Lebanon","Jbeil","Mchaneh","مشان","LB_Moun_Jbei_Mchaneh","26231","2.07601167","34.08101323","35.74901553","","22700",""
"Mount Lebanon","Jbeil","Mghayreh Jbeil","مغيره","LB_Moun_Jbei_Mghayreh_Jbe","26341","2.62806397","34.10865278","35.8808147","","22700",""
"Mount Lebanon","Jbeil","Michmich Jbayl","مشمش جبيل","LB_Moun_Jbei_Michmich_Jba","26218","13.71076396","34.14124789","35.77568668","","22700",""
"Mount Lebanon","Jbeil","Mounsef","المنصف","LB_Moun_Jbei_Mounsef","26177","3.40668975","34.1805075","35.64347023","","22700",""
"Mount Lebanon","Jbeil","Nahr Ibrahim","نهر ابراهيم","LB_Moun_Jbei_Nahr_Ibrahim","26171","1.461643","34.06743935","35.64971466","","22700",""
"Mount Lebanon","Jbeil","Qahmez","قهمز","LB_Moun_Jbei_Qahmez","26367","12.4203596","34.05987276","35.80973047","","22700",""
"Mount Lebanon","Jbeil","Qartaba","قرطبا","LB_Moun_Jbei_Qartaba","26311","8.49830466","34.09827521","35.83726634","","22700",""
"Mount Lebanon","Jbeil","Qartaboun","قرطبون","LB_Moun_Jbei_Qartaboun","26123","0.75351441","34.11043522","35.65550447","","22700",""
"Mount Lebanon","Jbeil","Qorqraiya","قرقريا","LB_Moun_Jbei_Qorqraiya","26351","3.27079023","34.07830606","35.80481822","","22700",""
"Mount Lebanon","Jbeil","Qottara Jbayl","قطارة","LB_Moun_Jbei_Qottara_Jbay","26251","2.23396784","34.17824526","35.80106381","","22700",""
"Mount Lebanon","Jbeil","Ramout","الراموط","LB_Moun_Jbei_Ramout","26261","0.14401605","34.16602571","35.71255746","","22700",""
"Mount Lebanon","Jbeil","Ras Osta","راس اسطا","LB_Moun_Jbei_Ras_Osta","26241","4.28475585","34.11807506","35.72617297","","22700",""
"Mount Lebanon","Jbeil","Rihanet Jbayl","ريحانة","LB_Moun_Jbei_Rihanet_Jbay","26159","1.01283847","34.16839668","35.63582984","","22700",""
"Mount Lebanon","Jbeil","Saqi Richmaya","سقي رشميا","LB_Moun_Jbei_Saqi_Richmay","26377","6.70892665","34.15216587","35.80407417","","22700",""
"Mount Lebanon","Jbeil","Saqiet El-Khayt","ساقية الخيط","LB_Moun_Jbei_Saqiet_El_Kh","26263","0.34249153","34.16175404","35.7148813","","22700",""
"Mount Lebanon","Jbeil","Sebrine","سربين","LB_Moun_Jbei_Sebrine","26254","0.95916279","34.11099288","35.71120656","","22700",""
"Mount Lebanon","Jbeil","Seraaiita","سرعيتا","LB_Moun_Jbei_Seraaiita","26334","1.10850086","34.08376082","35.87016164","","22700",""
"Mount Lebanon","Jbeil","Souanet Jbayl","صوانة","LB_Moun_Jbei_Souanet_Jbay","26220","0.76762149","34.09461075","35.77122867","","22700",""
"Mount Lebanon","Jbeil","Tadmor","تدمر","LB_Moun_Jbei_Tadmor","26344","0.39570996","34.10444567","35.86834643","","22700",""
"Mount Lebanon","Jbeil","Tartij","ترتج","LB_Moun_Jbei_Tartij","26384","11.28560162","34.17514504","35.84211829","","22700",""
"Mount Lebanon","Jbeil","Tourzaiya","طورزيا","LB_Moun_Jbei_Tourzaiya","26215","2.00708202","34.10969052","35.75655344","","22700",""
"Mount Lebanon","Jbeil","Yanouh Jbayl","يانوح","LB_Moun_Jbei_Yanouh_Jbayl","26347","1.47244465","34.09706805","35.88218015","","22700",""
"Mount Lebanon","Jbeil","Zibdine Jbayl","زبدين","LB_Moun_Jbei_Zibdine_Jbay","26246","3.05670156","34.09499411","35.70842925","","22700",""
"Mount Lebanon","Kesrwane","Aachqout","عشقوت","LB_Moun_Kesr_Aachqout","25423","5.88173314","33.9911491","35.70584708","","22700",""
"Mount Lebanon","Kesrwane","Aain Ed-Delbeh Kesrouane","عين الدلبة","LB_Moun_Kesr_Aain_Ed_Delb","25463","1.43847222","34.03926003","35.7661091","","22700",""
"Mount Lebanon","Kesrwane","Aain Er-Rihane","عين الريحان","LB_Moun_Kesr_Aain_Er_Riha","25251","2.04656351","33.96246484","35.64477659","","22700",""
"Mount Lebanon","Kesrwane","Aajaltoun","عجلتون","LB_Moun_Kesr_Aajaltoun","25211","6.41348381","33.96081884","35.68548046","","22700",""
"Mount Lebanon","Kesrwane","Aaqaibeh Kesrouane","عقيبة","LB_Moun_Kesr_Aaqaibeh_Kes","25171","1.51879109","34.05351435","35.64349146","","22700",""
"Mount Lebanon","Kesrwane","Aaramoun Kesrouane","عرمون كسروان","LB_Moun_Kesr_Aaramoun_Kes","25327","1.47969864","34.01871999","35.69912938","","22700",""
"Mount Lebanon","Kesrwane","Aazra ouel Aazr","عذره والعذر","LB_Moun_Kesr_Aazra_ouel_A","25361","1.12604367","34.06274142","35.70349826","","22700",""
"Mount Lebanon","Kesrwane","Adma Oua Dafine","أدما والدفنه","LB_Moun_Kesr_Adma_Oua_Daf","25156","2.79575077","34.02284267","35.64715843","","22700",""
"Mount Lebanon","Kesrwane","Aintoura Kesrouane","عينطورة","LB_Moun_Kesr_Aintoura_Kes","25271","0.71147415","33.95968403","35.63510486","","22700",""
"Mount Lebanon","Kesrwane","Balloune","بلونة","LB_Moun_Kesr_Balloune","25221","3.9306913","33.95190662","35.6722052","","22700",""
"Mount Lebanon","Kesrwane","Batha","بطحا","LB_Moun_Kesr_Batha","25325","0.63109187","33.98957123","35.66306127","","22700",""
"Mount Lebanon","Kesrwane","Beqaata Aachqout","بقعاتة عشقوت","LB_Moun_Kesr_Beqaata_Aach","25431","2.73392792","34.00558207","35.73236017","","22700",""
"Mount Lebanon","Kesrwane","Beqaata Kanaan","بقعاتة كنعان","LB_Moun_Kesr_Beqaata_Kana","25443","3.10607431","33.96421864","35.76193213","","22700",""
"Mount Lebanon","Kesrwane","Bizhel","بزحل","LB_Moun_Kesr_Bizhel","25369","2.63761501","34.07777255","35.69477883","","22700",""
"Mount Lebanon","Kesrwane","Bouar","بوار","LB_Moun_Kesr_Bouar","25166","2.01995855","34.04366234","35.64307975","","22700",""
"Mount Lebanon","Kesrwane","Bourj El-Ftouh","فتقا","LB_Moun_Kesr_Bourj_El_Fto","25313","4.1359524","34.03406717","35.66542617","","22700",""
"Mount Lebanon","Kesrwane","Bqaatouta","بقعتوتا","LB_Moun_Kesr_Bqaatouta","25451","5.15454978","33.97406639","35.7814436","","22700",""
"Mount Lebanon","Kesrwane","Bqaq Ed-Dine","بقاق الدين","LB_Moun_Kesr_Bqaq_Ed_Dine","25176","1.00104232","34.05939303","35.64720131","","22700",""
"Mount Lebanon","Kesrwane","Bzoummar","بزمار","LB_Moun_Kesr_Bzoummar","25337","0.94057288","33.98620493","35.68403128","","22700",""
"Mount Lebanon","Kesrwane","Chahtoul","شحتول","LB_Moun_Kesr_Chahtoul","25351","2.89849108","34.03395831","35.72544893","","22700",""
"Mount Lebanon","Kesrwane","Chnanaair","شننعير","LB_Moun_Kesr_Chnanaair","25315","2.28819617","34.00440755","35.66407448","","22700",""
"Mount Lebanon","Kesrwane","Chouane","شوان","LB_Moun_Kesr_Chouane","25479","4.12167952","34.07294872","35.77489695","","22700",""
"Mount Lebanon","Kesrwane","Daraaoun","درعون","LB_Moun_Kesr_Daraaoun","25347","3.81458594","33.97482787","35.65335489","","22700",""
"Mount Lebanon","Kesrwane","Daraiya Kesrouane","داريا كسروان","LB_Moun_Kesr_Daraiya_Kesr","25241","0.90572453","33.95274419","35.69839992","","22700",""
"Mount Lebanon","Kesrwane","Deir Baqlouch","دير بقلوش","LB_Moun_Kesr_Deir_Baqlouc","25335","0.29380819","33.99019969","35.65819391","","22700",""
"Mount Lebanon","Kesrwane","Dlebta","دلبتا","LB_Moun_Kesr_Dlebta","25323","3.2321089","34.00801129","35.69279213","","22700",""
"Mount Lebanon","Kesrwane","Faraya","فاريا","LB_Moun_Kesr_Faraya","25475","8.70012191","34.02518273","35.83897019","","22700",""
"Mount Lebanon","Kesrwane","Faytroun","فيطرون","LB_Moun_Kesr_Faytroun","25427","7.43279507","33.99532002","35.74070375","","22700",""
"Mount Lebanon","Kesrwane","Ghazir","غزير","LB_Moun_Kesr_Ghazir","25311","5.41341685","34.0167033","35.66854939","","22700",""
"Mount Lebanon","Kesrwane","Ghbaleh Kesrouane","غبالة","LB_Moun_Kesr_Ghbaleh_Kesr","25363","2.71052343","34.05458712","35.72056251","","22700",""
"Mount Lebanon","Kesrwane","Ghidras","غدراس","LB_Moun_Kesr_Ghidras","25331","3.0389139","34.04694957","35.68215855","","22700",""
"Mount Lebanon","Kesrwane","Ghineh","غينة","LB_Moun_Kesr_Ghineh","25343","1.98544061","34.03925742","35.70858432","","22700",""
"Mount Lebanon","Kesrwane","Ghosta","غوسطا","LB_Moun_Kesr_Ghosta","25319","4.60563261","33.98649623","35.67145793","","22700",""
"Mount Lebanon","Kesrwane","Harharaya","هرهريا","LB_Moun_Kesr_Harharaya","25333","1.66874953","34.0286446","35.70339511","","22700",""
"Mount Lebanon","Kesrwane","Harissa Kesrouane","حريصا","LB_Moun_Kesr_Harissa_Kesr","25339","0.52674826","33.98119333","35.65008066","","22700",""
"Mount Lebanon","Kesrwane","Hayata","حياطة","LB_Moun_Kesr_Hayata","25349","2.21235923","34.02437326","35.72237714","","22700",""
"Mount Lebanon","Kesrwane","Hrajel","حراجل","LB_Moun_Kesr_Hrajel","25471","12.29261989","34.02880504","35.80651327","","22700",""
"Mount Lebanon","Kesrwane","Hsayn","حصين","LB_Moun_Kesr_Hsayn","25345","1.36680335","34.0507369","35.70952979","","22700",""
"Mount Lebanon","Kesrwane","Ighbeh","إغبة","LB_Moun_Kesr_Ighbeh","25391","1.62579284","34.01360772","35.71021574","","22700",""
"Mount Lebanon","Kesrwane","Jaaita","جعيتا","LB_Moun_Kesr_Jaaita","25261","2.90543236","33.94911668","35.64249188","","22700",""
"Mount Lebanon","Kesrwane","Jdaidet Ghazir","جديدة غزير","LB_Moun_Kesr_Jdaidet_Ghaz","25317","0.51357679","34.01887484","35.68979323","","22700",""
"Mount Lebanon","Kesrwane","Jounie Ghadir","غادير","LB_Moun_Kesr_Jounie_Ghadi","25121","2.1372627","33.97557205","35.6355718","","22700",""
"Mount Lebanon","Kesrwane","Jounie Haret Sakhr","حارة صخر","LB_Moun_Kesr_Jounie_Haret","25131","1.70769286","33.9904776","35.64291504","","22700",""
"Mount Lebanon","Kesrwane","Jounieh Sarba","صربا","LB_Moun_Kesr_Jounieh_Sarb","25111","1.93678823","33.98037791","35.62061026","","22700",""
"Mount Lebanon","Kesrwane","Jouret Bedrane","جورة بدران","LB_Moun_Kesr_Jouret_Bedra","25365","1.20321486","34.06461776","35.71748837","","22700",""
"Mount Lebanon","Kesrwane","Jouret E-Tourmos","جورة الترمس","LB_Moun_Kesr_Jouret_E_Tou","25355","1.2219103","34.04646215","35.7195876","","22700",""
"Mount Lebanon","Kesrwane","Jouret Mhad","جورة مهاد","LB_Moun_Kesr_Jouret_Mhad","25359","1.11830345","34.0362434","35.7380884","","22700",""
"Mount Lebanon","Kesrwane","Kfar Dibiane","كفر دبيان","LB_Moun_Kesr_Kfar_Dibiane","25439","29.59081464","33.98311158","35.78252765","","22700",""
"Mount Lebanon","Kesrwane","Kfar Tay Kesrouane","دير زرعيا","LB_Moun_Kesr_Kfar_Tay_Kes","25447","0.70939879","33.96248976","35.74696417","","22700",""
"Mount Lebanon","Kesrwane","Kfar Yassine","كفر ياسين","LB_Moun_Kesr_Kfar_Yassine","25146","1.30469272","34.02135968","35.63453465","","22700",""
"Mount Lebanon","Kesrwane","Kfour Kesrouane","الكفور","LB_Moun_Kesr_Kfour_Kesrou","25329","4.25697463","34.03386094","35.69057099","","22700",""
"Mount Lebanon","Kesrwane","Kharayeb Nahr Ibrahim","زاير","LB_Moun_Kesr_Kharayeb_Nah","25181","0.34503663","34.06901088","35.65786553","","22700",""
"Mount Lebanon","Kesrwane","Maarab","معراب","LB_Moun_Kesr_Maarab","25321","1.11200309","33.99934225","35.68416719","","22700",""
"Mount Lebanon","Kesrwane","Maaysra Kesrouane","المعيصرة","LB_Moun_Kesr_Maaysra_Kesr","25357","4.11281384","34.06903673","35.67418865","","22700",""
"Mount Lebanon","Kesrwane","Mayrouba","ميروبا","LB_Moun_Kesr_Mayrouba","25459","8.22881617","34.03000219","35.77828933","","22700",""
"Mount Lebanon","Kesrwane","Mazraat Er-Ras","مزرعة الراس","LB_Moun_Kesr_Mazraat_Er_R","25281","1.08001545","33.95315005","35.63290272","","22700",""
"Mount Lebanon","Kesrwane","Mazraat Mrah El-Mir","مراح المير","LB_Moun_Kesr_Mazraat_Mrah","25419","0.97054493","33.96293396","35.70116124","","22700",""
"Mount Lebanon","Kesrwane","Mchaa El Ftouh","مشاع الفتوح","LB_Moun_Kesr_Mchaa_El_Fto","25488","32.3733948","34.03860791","35.93273733","","22700",""
"Mount Lebanon","Kesrwane","Mchaa Faraya","مشاع فاريا","LB_Moun_Kesr_Mchaa_Faraya","25485","8.19461925","34.03677431","35.85843472","","22700",""
"Mount Lebanon","Kesrwane","Mchaa Kfar Dibiane","مشاع كفر ذبيان","LB_Moun_Kesr_Mchaa_Kfar_D","25482","32.81569813","33.97991815","35.85995783","","22700",""
"Mount Lebanon","Kesrwane","Mghayer","المغاير","LB_Moun_Kesr_Mghayer","25467","0.94618938","34.03893172","35.77076821","","22700",""
"Mount Lebanon","Kesrwane","Mradiyeh","مرادية","LB_Moun_Kesr_Mradiyeh","25367","1.04252326","34.07229507","35.70950194","","22700",""
"Mount Lebanon","Kesrwane","Nahr Ed-Dahab","نهر الدهب","LB_Moun_Kesr_Nahr_Ed_Daha","25371","7.8987995","34.05497546","35.7563216","","22700",""
"Mount Lebanon","Kesrwane","Nammoura Kesrouane","نمورة","LB_Moun_Kesr_Nammoura_Kes","25341","2.91370542","34.05237052","35.67063024","","22700",""
"Mount Lebanon","Kesrwane","Ouata El-Jaouz","وطى الجوز","LB_Moun_Kesr_Ouata_El_Jao","25455","7.43166086","34.02830081","35.75271544","","22700",""
"Mount Lebanon","Kesrwane","Ouata Sillam","وطى سلام","LB_Moun_Kesr_Ouata_Sillam","25141","1.08315487","34.02253144","35.62652071","","22700",""
"Mount Lebanon","Kesrwane","Qleiaat Kesrouane","قليعات كسروان","LB_Moun_Kesr_Qleiaat_Kesr","25415","6.46170053","33.96679623","35.71562466","","22700",""
"Mount Lebanon","Kesrwane","Raachine","رعشين","LB_Moun_Kesr_Raachine","25435","4.36975942","34.01438164","35.73008744","","22700",""
"Mount Lebanon","Kesrwane","Rayfoun","ريفون","LB_Moun_Kesr_Rayfoun","25411","1.89349572","33.97786945","35.70100938","","22700",""
"Mount Lebanon","Kesrwane","Safra Kesrouane","صفرا كسروان","LB_Moun_Kesr_Safra_Kesrou","25161","3.03990584","34.03601218","35.63905887","","22700",""
"Mount Lebanon","Kesrwane","Sahel Aalma","ساحل علما","LB_Moun_Kesr_Sahel_Aalma","25136","2.09499193","33.99307122","35.65419645","","22700",""
"Mount Lebanon","Kesrwane","Shayleh Kesrouane","سهيلة","LB_Moun_Kesr_Shayleh_Kesr","25231","2.20648836","33.96105668","35.65949304","","22700",""
"Mount Lebanon","Kesrwane","Tabarja","طبرجا","LB_Moun_Kesr_Tabarja","25151","0.45617864","34.03017144","35.63435062","","22700",""
"Mount Lebanon","Kesrwane","Yahchouch","يحشوش","LB_Moun_Kesr_Yahchouch","25373","6.36168906","34.06860641","35.73988414","","22700",""
"Mount Lebanon","Kesrwane","Zaaitreh","زعيتره","LB_Moun_Kesr_Zaaitreh","25353","1.33925654","34.07022789","35.69791102","","22700",""
"Mount Lebanon","Kesrwane","Zaitoun","زيتون","LB_Moun_Kesr_Zaitoun","25375","2.39044821","34.06167582","35.68550719","","22700",""
"Mount Lebanon","Kesrwane","Zouk Mkayel","ذوق مكايل","LB_Moun_Kesr_Zouk_Mkayel","25116","3.23479569","33.97013061","35.61472449","","22700",""
"Mount Lebanon","Kesrwane","Zouk Mousbeh","ذوق مصبح","LB_Moun_Kesr_Zouk_Mousbeh","25126","4.67562115","33.95676999","35.61207808","","22700",""
"North","Bcharre","Aabdine","عبدين بشري","LB_Nort_Bcha_Aabdine","36121","2.67271392","34.27685512","35.88752989","","22700",""
"North","Bcharre","Bane","بان","LB_Nort_Bcha_Bane","36147","3.47260694","34.27231813","35.95985744","","22700",""
"North","Bcharre","Bazaaoun","بزعون","LB_Nort_Bcha_Bazaaoun","36181","2.26762","34.23019866","35.99191044","","22700",""
"North","Bcharre","Bcharreh","بشري","LB_Nort_Bcha_Bcharreh","36111","62.07117882","34.25827214","36.04710546","","22700",""
"North","Bcharre","Beit Menzer","بيت منذر","LB_Nort_Bcha_Beit_Menzer","36187","2.40595481","34.26391693","35.91311755","","22700",""
"North","Bcharre","Berhalioun","برحليون","LB_Nort_Bcha_Berhalioun","36137","6.67054285","34.26617073","35.87044511","","22700",""
"North","Bcharre","Billa","بلا","LB_Nort_Bcha_Billa","36117","1.26207239","34.26530633","35.89057728","","22700",""
"North","Bcharre","Blaouza","بلوزا","LB_Nort_Bcha_Blaouza","36151","1.39995198","34.26223841","35.95433371","","22700",""
"North","Bcharre","Bqaa Kafra","بقاع كفرا","LB_Nort_Bcha_Bqaa_Kafra","36191","6.96140605","34.22624833","36.02027707","","22700",""
"North","Bcharre","Bqerqacha","بقرقاشا","LB_Nort_Bcha_Bqerqacha","36184","4.8024664","34.22831931","35.99965569","","22700",""
"North","Bcharre","Breissat","بريسات","LB_Nort_Bcha_Breissat","36157","0.69423042","34.23862625","35.94225166","","22700",""
"North","Bcharre","Dimane","ديمان","LB_Nort_Bcha_Dimane","36161","4.12891321","34.23683628","35.95393193","","22700",""
"North","Bcharre","Hadath Ej-Jebbeh","حدث الجبه","LB_Nort_Bcha_Hadath_Ej_Je","36131","11.41907145","34.23633604","35.92870988","","22700",""
"North","Bcharre","Hadchit","حدشيت","LB_Nort_Bcha_Hadchit","36177","5.27491049","34.25657232","35.97728495","","22700",""
"North","Bcharre","Hasroun","حصرون","LB_Nort_Bcha_Hasroun","36171","10.07994978","34.23054745","35.97379579","","22700",""
"North","Bcharre","Mazraat Aassaf","مزرعة عساف","LB_Nort_Bcha_Mazraat_Aass","36144","1.37664191","34.24780581","35.86971301","","22700",""
"North","Bcharre","Mazraat Bani Saab","مزرعة بني صعب","LB_Nort_Bcha_Mazraat_Bani","36134","1.92147029","34.24420791","35.88725732","","22700",""
"North","Bcharre","Mchaa Ej-Jibbé","مشاع الجبه","LB_Nort_Bcha_Mchaa_Ej_Jib","36110","11.39787578","34.19453253","36.01485458","","22700",""
"North","Bcharre","Metrit","متريت","LB_Nort_Bcha_Metrit","36164","4.3302196","34.26380281","35.84151565","","22700",""
"North","Bcharre","Moghr El-Ahoual","مغر الاحول","LB_Nort_Bcha_Moghr_El_Aho","36154","1.19386673","34.28905959","35.87762738","","22700",""
"North","Bcharre","Ouadi Qannoubine","وادي قنوبين","LB_Nort_Bcha_Ouadi_Qannou","36141","3.95796168","34.26278111","35.93833822","","22700",""
"North","Bcharre","Qnat","قناة","LB_Nort_Bcha_Qnat","36127","6.62446558","34.24424097","35.90871975","","22700",""
"North","Bcharre","Qnayouer","قنيور","LB_Nort_Bcha_Qnayouer","36114","3.03881007","34.26672845","35.92407935","","22700",""
"North","Bcharre","Tourza","طورزا","LB_Nort_Bcha_Tourza","36124","4.53474666","34.27468275","35.90353256","","22700",""
"North","El Batroun","AAbdelli","عبدللي","LB_Nort_El_B_AAbdelli","34217","2.86371299","34.2073386","35.71703065","","22700",""
"North","El Batroun","Aabrine","عبرين","LB_Nort_El_B_Aabrine","34269","5.05309293","34.26086239","35.70205534","","22700",""
